home_elo,away_elo,elo_diff,elo_ratio,home_attack,away_attack,home_defense,away_defense,home_goal_diff,away_goal_diff,attack_diff,defense_diff,goal_diff_diff,home_recent_form,away_recent_form,home_win_rate,away_win_rate,form_diff,stage_encoded,result
1057.4100894930182,1011.9043040276902,45.50578546532802,1.0449704436320717,2.4,2.0,0.6,1.6666666666666667,1.7999999999999998,0.33333333333333326,0.3999999999999999,1.0666666666666669,1.4666666666666666,0.925,0.3333333333333333,0.8,0.3333333333333333,0.5916666666666668,4,1
1003.2066273070903,1001.2963299777767,1.9102973293136074,1.001907824159663,2.0,1.0,1.6666666666666667,1.0,0.33333333333333326,0.0,1.0,-0.6666666666666667,0.33333333333333326,0.3333333333333333,0.45454545454545453,0.3333333333333333,0.5,-0.12121212121212122,5,1
1066.1077662136179,1029.764944035675,36.342822177942935,1.0352923474317492,2.4,1.0,0.6,1.0,1.7999999999999998,0.0,1.4,0.4,1.7999999999999998,0.925,0.45454545454545453,0.8,0.5,0.4704545454545455,6,1
1013.1516450842254,971.1490735237642,42.002571560461206,1.0432503852452406,2.5,1.3333333333333333,2.0,4.333333333333333,0.5,-3.0,1.1666666666666667,2.333333333333333,3.5,0.675,0.0,0.5,0.0,0.675,1,1
1000.0,1009.4245673545687,-9.424567354568694,0.9906634258176735,1.0,1.6666666666666667,1.0,1.0,0.0,0.6666666666666667,-0.6666666666666667,0.0,-0.6666666666666667,0.5,0.6,0.5,0.6666666666666666,-0.09999999999999998,1,1
1000.0162989347125,999.7042706113282,0.3120283233843111,1.0003121206266263,1.3333333333333333,2.0,1.0,3.25,0.33333333333333326,-1.25,-0.6666666666666667,2.25,1.5833333333333333,0.43333333333333335,0.38888888888888895,0.3333333333333333,0.5,0.0444444444444444,1,1
991.3513122006417,1075.065534233674,-83.71422203303234,0.9221310521384118,3.0,2.5555555555555554,2.6,0.8888888888888888,0.3999999999999999,1.6666666666666665,0.44444444444444464,-1.7111111111111112,-1.2666666666666666,0.30000000000000004,1.0,0.4,0.8888888888888888,-0.7,1,1
1009.7124946897022,1001.0569379301508,8.655556759551473,1.008646418032373,2.3333333333333335,2.0,2.3333333333333335,2.0,0.0,0.0,0.3333333333333335,-0.3333333333333335,0.0,0.6,0.45,0.6666666666666666,0.4,0.14999999999999997,1,1
1021.948569235356,991.3060133529387,30.64255588241724,1.0309112982970552,2.5,2.0,2.0,2.0,0.5,0.0,0.5,0.0,0.5,0.675,0.45,0.5,0.4,0.22500000000000003,1,0
1019.4634192669142,962.3521493726336,57.11126989428067,1.0593455004298709,2.3333333333333335,1.3333333333333333,2.3333333333333335,4.333333333333333,0.0,-3.0,1.0000000000000002,1.9999999999999996,3.0,0.6,0.0,0.6666666666666666,0.0,0.6,1,1
1010.0073180400518,999.1533730147213,10.853945025330518,1.0108631420545389,1.3333333333333333,1.6666666666666667,1.0,1.0,0.33333333333333326,0.6666666666666667,-0.3333333333333335,0.0,-0.3333333333333335,0.43333333333333335,0.6,0.3333333333333333,0.6666666666666666,-0.16666666666666663,1,1
1003.7152304443877,1000.2794617562657,3.435768688121925,1.003434808790425,3.0,1.0,2.6,1.0,0.3999999999999999,0.0,2.0,-1.6,0.3999999999999999,0.30000000000000004,0.5454545454545454,0.4,0.5,-0.24545454545454537,1,0
989.7132515059889,1010.2711943398474,-20.557942833858533,0.9796510650318087,2.0,1.0,3.25,1.0,-1.25,0.0,1.0,-2.25,-1.25,0.38888888888888895,0.5,0.5,0.5,-0.11111111111111105,1,1
1021.0688853014126,1027.8342719329871,-6.765386631574529,0.9934178234601467,2.5,2.3333333333333335,2.0,2.3333333333333335,0.5,0.0,0.16666666666666652,0.3333333333333335,0.5,0.675,0.6,0.5,0.6666666666666666,0.07500000000000007,1,1
1019.6950179794457,999.6801787647266,20.014839214719018,1.0200212424332058,1.3333333333333333,1.0,1.0,1.0,0.33333333333333326,0.0,0.33333333333333326,0.0,0.33333333333333326,0.43333333333333335,0.5,0.3333333333333333,0.5,-0.06666666666666665,1,1
1062.701615989928,1000.3783479049454,62.323268084982715,1.0622996971250966,2.5555555555555554,1.0,0.8888888888888888,1.0,1.6666666666666665,0.0,1.5555555555555554,0.11111111111111116,1.6666666666666665,1.0,0.5454545454545454,0.8888888888888888,0.5,0.4545454545454546,1,1
1039.9915508808067,980.2794617562657,59.71208912454097,1.0609133328342522,3.75,1.0,0.75,1.0,3.0,0.0,2.75,0.25,3.0,1.0,0.0,1.0,0.0,1.0,1,1
992.1856972868821,953.9812967065607,38.204400580321476,1.0400473266218269,2.0,1.3333333333333333,2.0,4.333333333333333,0.0,-3.0,0.6666666666666667,2.333333333333333,3.0,0.45,0.0,0.4,0.0,0.45,1,1
989.4656730753275,1000.3042670811096,-10.83859400578217,0.9891647028184642,1.6666666666666667,2.0,1.0,3.25,0.6666666666666667,-1.25,-0.33333333333333326,2.25,1.9166666666666667,0.6,0.38888888888888895,0.6666666666666666,0.5,0.21111111111111103,1,1
1048.2896228816119,1029.1195810078912,19.17004187372072,1.0186276135713461,3.75,1.3333333333333333,0.75,1.0,3.0,0.33333333333333326,2.416666666666667,0.25,2.666666666666667,1.0,0.43333333333333335,1.0,0.3333333333333333,0.5666666666666667,1,0
1031.26358417397,1003.616344295708,27.647239878261985,1.0275476182063012,2.5,3.0,2.0,2.6,0.5,0.3999999999999999,-0.5,0.6000000000000001,0.10000000000000009,0.675,0.30000000000000004,0.5,0.4,0.375,1,1
1040.4695080210884,1029.6707799282424,10.798728092845977,1.010487554180763,2.5,1.3333333333333333,2.0,1.0,0.5,0.33333333333333326,1.1666666666666667,-1.0,0.16666666666666674,0.675,0.43333333333333335,0.5,0.3333333333333333,0.2416666666666667,1,1
1047.7384239612607,994.4104204485898,53.328003512670875,1.0536277601441606,3.75,3.0,0.75,2.6,3.0,0.3999999999999999,0.75,1.85,2.6,1.0,0.30000000000000004,1.0,0.4,0.7,1,1
985.9333825505613,1019.9814922599485,-34.04810970938718,0.9666188945899914,3.0,1.3333333333333333,2.6,1.0,0.3999999999999999,0.33333333333333326,1.6666666666666667,-1.6,0.06666666666666665,0.30000000000000004,0.43333333333333335,0.4,0.3333333333333333,-0.1333333333333333,1,1
1056.215461859289,1050.1587956893823,6.056666169906748,1.0057673812710684,3.75,2.5,0.75,2.0,3.0,0.5,1.25,1.25,2.5,1.0,0.675,1.0,0.5,0.32499999999999996,1,1
1066.041154650312,1017.5223454183811,48.518809231930845,1.0476832862200987,3.75,2.0,1.0,1.2857142857142858,2.75,0.7142857142857142,1.75,0.2857142857142858,2.0357142857142856,0.8999999999999999,0.42500000000000004,0.875,0.5714285714285714,0.47499999999999987,1,1
999.7290440667581,1000.0,-0.2709559332419076,0.9997290440667581,1.75,1.0,1.75,1.0,0.0,0.0,0.75,-0.75,0.0,0.38888888888888895,0.5,0.5,0.5,-0.11111111111111105,1,1
1040.3331028983594,945.0764971165554,95.25660578180396,1.100792481955094,3.0,1.0,1.5714285714285714,3.8333333333333335,1.4285714285714286,-2.8333333333333335,2.0,2.261904761904762,4.261904761904762,0.65,0.0,0.5714285714285714,0.0,0.65,1,1
1017.6395730604297,981.6929178546839,35.946655205745856,1.0366170057377015,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.55,0.25,0.6666666666666666,0.3333333333333333,0.30000000000000004,1,1
1000.0,1000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1,1
1020.8071760156187,1000.0,20.807176015618666,1.0208071760156188,3.3333333333333335,1.0,1.5,1.0,1.8333333333333335,0.0,2.3333333333333335,-0.5,1.8333333333333335,0.6,0.5,0.6666666666666666,0.5,0.09999999999999998,1,1
990.2556157362811,960.8623063740697,29.393309362211426,1.0305905530555473,0.6666666666666666,0.75,0.6666666666666666,3.0,0.0,-2.25,-0.08333333333333337,2.3333333333333335,2.25,0.26666666666666666,0.0,0.3333333333333333,0.0,0.26666666666666666,1,0
1001.0904968768874,1070.9268037483566,-69.83630687146922,0.9347889074892562,1.75,2.4545454545454546,2.0,1.0,-0.25,1.4545454545454546,-0.7045454545454546,-1.0,-1.7045454545454546,0.525,0.75,0.375,0.8181818181818182,-0.22499999999999998,1,1
1074.6536787231737,989.9922012629218,84.66147746025194,1.0855173175629569,3.75,1.0,1.0,1.0,2.75,0.0,2.75,0.0,2.75,0.8999999999999999,0.5,0.875,0.5,0.3999999999999999,1,1
1009.7368428038362,1008.9098213455193,0.8270214583169491,1.0008197179181129,1.75,2.0,1.75,1.2857142857142858,0.0,0.7142857142857142,-0.25,-0.4642857142857142,-0.7142857142857142,0.38888888888888895,0.42500000000000004,0.5,0.5714285714285714,-0.036111111111111094,1,1
972.7238697573977,937.751509681328,34.97236007606966,1.037293845667019,1.6666666666666667,1.0,1.6666666666666667,3.8333333333333335,0.0,-2.8333333333333335,0.6666666666666667,2.166666666666667,2.8333333333333335,0.25,0.0,0.3333333333333333,0.0,0.25,1,1
1047.6580903335866,1026.608621157716,21.049469175870627,1.0205038889622151,3.0,2.3333333333333335,1.5714285714285714,1.6666666666666667,1.4285714285714286,0.6666666666666667,0.6666666666666665,0.09523809523809534,0.7619047619047619,0.65,0.55,0.5714285714285714,0.6666666666666666,0.09999999999999998,1,0
1030.2090122941881,1010.0,20.209012294188142,1.0200089230635525,3.3333333333333335,1.0,1.5,1.0,1.8333333333333335,0.0,2.3333333333333335,-0.5,1.8333333333333335,0.6,0.5,0.6666666666666666,0.5,0.09999999999999998,1,1
990.0,990.5981637214306,-0.5981637214306375,0.9993961590649598,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1,1
989.411620897344,1013.0739071125145,-23.66228621517041,0.9766430799875073,0.6666666666666666,1.75,0.6666666666666666,2.0,0.0,-0.25,-1.0833333333333335,1.3333333333333335,0.25,0.26666666666666666,0.525,0.3333333333333333,0.375,-0.25833333333333336,1,1
1058.9433935127295,961.7063012130068,97.23709229972269,1.101108927098717,2.4545454545454546,0.75,1.0,3.0,1.4545454545454546,-2.25,1.7045454545454546,2.0,3.7045454545454546,0.75,0.0,0.8181818181818182,0.0,0.75,1,1
1000.5810070364195,1000.0172165188412,0.5637905175782407,1.0005637808112353,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1,1
1002.3939028128462,1066.215538071018,-63.821635258171796,0.9401419009765727,1.75,2.4545454545454546,2.0,1.0,-0.25,1.4545454545454546,-0.7045454545454546,-1.0,-1.7045454545454546,0.525,0.75,0.375,0.8181818181818182,-0.22499999999999998,1,1
1082.264036473051,1000.0916251970123,82.1724112760387,1.0821648829024553,3.75,0.6666666666666666,1.0,0.6666666666666666,2.75,0.0,3.0833333333333335,-0.33333333333333337,2.75,0.8999999999999999,0.26666666666666666,0.875,0.3333333333333333,0.6333333333333333,3,1
1019.7130392577752,1014.2104508584358,5.502588399339402,1.00542548974395,1.75,1.75,1.75,2.0,0.0,-0.25,0.0,0.25,0.25,0.38888888888888895,0.525,0.5,0.375,-0.13611111111111107,3,1
1010.5647798551458,1027.2137333938092,-16.648953538663363,0.9837921232968168,1.0,2.3333333333333335,1.0,1.6666666666666667,0.0,0.6666666666666667,-1.3333333333333335,0.6666666666666667,-0.6666666666666667,0.5,0.55,0.5,0.6666666666666666,-0.050000000000000044,3,1
1039.6280052577686,1047.0529780974935,-7.424972839724887,0.9929086942160117,3.3333333333333335,3.0,1.5,1.5714285714285714,1.8333333333333335,1.4285714285714286,0.3333333333333335,0.0714285714285714,0.4047619047619049,0.6,0.65,0.6666666666666666,0.5714285714285714,-0.050000000000000044,3,1
1021.0436088053208,1029.554675273284,-8.511066467963133,0.9917332545105446,1.0,1.75,1.0,1.75,0.0,0.0,-0.75,0.75,0.0,0.5,0.38888888888888895,0.5,0.5,0.11111111111111105,4,1
1049.8416806266944,1089.9420590033944,-40.100378376700064,0.9632087063294296,3.3333333333333335,3.75,1.5,1.0,1.8333333333333335,2.75,-0.4166666666666665,-0.5,-0.9166666666666665,0.6,0.8999999999999999,0.6666666666666666,0.875,-0.29999999999999993,4,1
1019.3097560781639,1078.7929752594305,-59.48321918126658,0.944861321360605,1.75,3.75,1.75,1.0,0.0,2.75,-2.0,-0.75,-2.75,0.38888888888888895,0.8999999999999999,0.5,0.875,-0.511111111111111,5,1
1031.2885280004407,1060.9907643706583,-29.702236370217634,0.9720051885768902,1.0,3.3333333333333335,1.0,1.5,0.0,1.8333333333333335,-2.3333333333333335,0.5,-1.8333333333333335,0.5,0.6,0.5,0.6666666666666666,-0.09999999999999998,6,1
996.9102407814341,928.7547092181237,68.15553156331043,1.073383780331717,2.6,1.0,2.8,3.875,-0.19999999999999973,-2.875,1.6,1.0750000000000002,2.6750000000000003,0.475,0.0,0.4,0.0,0.475,1,1
1000.0,992.4136026666688,7.586397333331206,1.0076443907186945,1.0,1.6666666666666667,1.0,1.6666666666666667,0.0,0.0,-0.6666666666666667,0.6666666666666667,0.0,0.5,0.35,0.5,0.3333333333333333,0.15000000000000002,1,0
1018.0463887152117,1042.14135047109,-24.094961755878217,0.9768793727021903,3.3333333333333335,4.166666666666667,2.0,2.3333333333333335,1.3333333333333335,1.8333333333333335,-0.8333333333333335,0.3333333333333335,-0.5,0.45,0.8999999999999999,0.6666666666666666,0.8333333333333334,-0.4499999999999999,1,2
1050.137941900009,1000.0,50.13794190000908,1.050137941900009,4.2727272727272725,1.0,1.7272727272727273,1.0,2.545454545454545,0.0,3.2727272727272725,-0.7272727272727273,2.545454545454545,0.7,0.5,0.7272727272727273,0.5,0.19999999999999996,1,0
981.720670220602,992.1531601465167,-10.432489925914751,0.9894850005573997,1.625,0.75,1.625,1.75,0.0,-1.0,0.875,0.125,1.0,0.44999999999999996,0.36111111111111116,0.375,0.25,0.0888888888888888,1,1
1016.7349044436343,982.3818435130444,34.35306093058989,1.0349691529392906,1.7777777777777777,1.0,1.4444444444444444,1.0,0.33333333333333326,0.0,0.7777777777777777,-0.4444444444444444,0.33333333333333326,0.42500000000000004,0.0,0.5555555555555556,0.0,0.42500000000000004,1,0
